x,y,maze,label,session,trial_id,choice
0.002099929843097925,0.5635102052474394,5,nan,june_16_g0,444,3
0.5287199150770903,-0.5046997445169836,1,nan,june_16_g0,445,3
1.8740898773539811,-0.1735897600883618,5,nan,june_16_g0,446,1
-0.042440068908035755,2.146520130801946,1,nan,june_16_g0,448,3
-0.5035600559785962,-0.033189766691066325,4,nan,june_16_g0,449,1
0.1999099242966622,1.4772801622748375,5,nan,june_16_g0,451,4
0.33614992047660053,1.5474801589734852,6,nan,june_16_g0,452,1
0.08069992763921618,1.926560141146183,6,nan,june_16_g0,454,3
-0.025410069385543466,0.7390101969940588,5,nan,june_16_g0,455,1
0.015199929475784302,1.0221501836786047,4,nan,june_16_g0,456,1
0.1475099257659167,-0.03201976674608886,4,nan,june_16_g0,458,1
-0.21012006420642138,-0.019149767351336777,1,nan,june_16_g0,460,3
