method,monkey,source,scope,variant,feature,maze,k,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_sessions,n_degenerate,n_rounds,n_perm,reason_skipped
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,2,25,0.2298611785499909,0.22446879641820894,0.227282453428274,0.22584505107323288,0.0006012352333464865,0.7370047454248588,0.42957042957042957,0,-0.0002204432701707733,0.0011148890269947846,319,210,105,25,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy_bin,2,25,-0.0004916617488872493,-0.00019980463359152363,-0.0013894064960180204,-0.0011354766064515741,0.0009167083599954109,0.8140949156455426,0.3986013986013986,0,-0.00030725316714424593,0.0015034629299571383,319,210,105,25,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy_bin,2,25,0.22644866786629236,0.21267406950947784,0.22067802361722738,0.21754463768507967,0.0004500380367316037,0.5844400995739317,0.5514485514485514,0,-0.00023534741037742175,0.0011727214604348416,319,210,105,24,10,2,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy,2,30,0.16213215656599578,0.15124390067464966,0.154239461026185,0.1529148293383095,0.0031108834380754735,1.9136450174408335,0.04795204795204795,0,0.00040731302691504655,0.0014127857499798898,319,210,105,30,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy,2,30,0.0011828610687220264,0.00019891041313603545,-0.0024667853234950528,-0.0028223316833242166,0.0033354442443386655,1.5513383580076663,0.0899100899100899,0,0.0005052720361154994,0.0018243423129547733,319,210,105,30,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,2,30,0.1673912773712326,0.14799536743230293,0.15563118923533162,0.1536002005433539,0.0030776275124249908,2.110889316284548,0.028971028971028972,0,0.0002468935435339094,0.0013410148732353043,319,210,105,29,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,2,30,0.16975154941692622,0.16416748616621699,0.16680409143060623,0.16538049814727898,0.0008672230026289807,0.6052875474094033,0.5504495504495505,0,0.0001238010850952573,0.0012282128068147567,319,210,105,30,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy_bin,2,30,-0.0015828126220030305,-0.0008703191824096314,-0.0020706139020926213,-0.0019293377797582722,0.0007734099387191158,0.40137005233719014,0.6803196803196803,0,0.00015656377922291644,0.0015368514813307202,319,210,105,30,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy_bin,2,30,0.17029832874803927,0.16027114429958547,0.16504828295621446,0.16313362380629434,0.0011937831425579692,1.0429919057568853,0.2787212787212787,0,-4.223880142243055e-05,0.0011850733808748354,319,210,105,29,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy,3,2,0.317491189286172,0.2759477124183006,0.31117177154086034,0.304025321457559,-0.010879095646973425,-0.5936853905493276,0.32167832167832167,0,0.0006107761458886434,0.019353468985030396,517,36,18,2,10,6,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy,3,2,0.021604938271604937,-0.02469135802469136,-0.00691358024691358,0.0044444444444444444,-0.00030864197530864387,0.010769666753553335,0.9920079920079921,0,-0.0005429012345679005,0.021751764898571755,517,36,18,2,10,0,100,1000,
