scope,monkey,regime,feature_set,model,maze,d,n_trials,n_groups,train_bacc,cv_bacc,train_bacc_std,cv_bacc_std
all,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Logistic (L2),3,12,291,1,0.6202235772357724,0.5006775067750677,0.030864621044382912,0.07445252866894722
all,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Logistic (L2),4,12,300,1,0.6047754329004329,0.538961038961039,0.017117427255662745,0.06517717060199482
all,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Logistic (L2),5,12,328,1,0.6887987012987014,0.5788961038961039,0.034531199160991455,0.060289321212203
all,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Logistic (L2),6,12,329,1,0.8958978328173375,0.38080495356037153,0.021150160346008078,0.03406615561785453
all,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Random forest,pooled,12,1746,6,0.7773132815156151,0.507388162602908,0.07326190736923852,0.07763987588243383
all,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Random forest,1,12,233,1,0.7459546925566343,0.42781373606616324,0.03850427468777658,0.0811738929673537
all,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Random forest,2,12,265,1,0.7442046912222833,0.5143851933296684,0.015202424316336588,0.06120389528774613
all,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Random forest,3,12,291,1,0.7535230352303524,0.5779132791327913,0.01936092607809877,0.059103442547225195
all,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Random forest,4,12,300,1,0.6934523809523809,0.5608766233766234,0.014184605780661394,0.06701166719575105
all,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Random forest,5,12,328,1,0.79375,0.49610389610389616,0.03754175422377939,0.06766913578382301
all,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Random forest,6,12,329,1,0.9073142414860681,0.4582043343653251,0.050888107009706876,0.018041061566862398
all,Nielsen,per-maze,"State bigrams, K=6",Logistic (L2),pooled,36,1746,6,0.7155705557821962,0.4985239372247487,0.06391229233505555,0.13529536538784312
all,Nielsen,per-maze,"State bigrams, K=6",Logistic (L2),1,36,233,1,0.7076591154261057,0.47824523552678894,0.025456065674824023,0.18488965734559656
all,Nielsen,per-maze,"State bigrams, K=6",Logistic (L2),2,36,265,1,0.6366364302730438,0.45363752977826644,0.01843362045868986,0.0574068048740551
all,Nielsen,per-maze,"State bigrams, K=6",Logistic (L2),3,36,291,1,0.7240176151761517,0.6252032520325204,0.028143805515334533,0.14323543154654408
all,Nielsen,per-maze,"State bigrams, K=6",Logistic (L2),4,36,300,1,0.6669372294372294,0.5857683982683983,0.0074113424553568395,0.08181705427609859
all,Nielsen,per-maze,"State bigrams, K=6",Logistic (L2),5,36,328,1,0.707711038961039,0.49837662337662336,0.010947241582058558,0.0674980709088406
all,Nielsen,per-maze,"State bigrams, K=6",Logistic (L2),6,36,329,1,0.8294633642930856,0.35758513931888547,0.011543623848183448,0.07746278140354676
all,Nielsen,per-maze,"State bigrams, K=6",Random forest,pooled,36,1746,6,0.7262974443559858,0.492670983241624,0.04098625645882939,0.11002298397402131
all,Nielsen,per-maze,"State bigrams, K=6",Random forest,1,36,233,1,0.7237279755483639,0.4527148507731032,0.023650970166032924,0.0963017919593261
all,Nielsen,per-maze,"State bigrams, K=6",Random forest,2,36,265,1,0.7025494777350192,0.47145867692871546,0.01500492991905843,0.03889750015982685
all,Nielsen,per-maze,"State bigrams, K=6",Random forest,3,36,291,1,0.7281842818428185,0.6029810298102981,0.015012848708569709,0.1307376181630102
all,Nielsen,per-maze,"State bigrams, K=6",Random forest,4,36,300,1,0.6770833333333334,0.5681818181818181,0.006836439295103901,0.07677416023856899
all,Nielsen,per-maze,"State bigrams, K=6",Random forest,5,36,328,1,0.7202922077922078,0.45551948051948055,0.018999587921651913,0.08683421917009085
all,Nielsen,per-maze,"State bigrams, K=6",Random forest,6,36,329,1,0.7964396284829721,0.4086687306501548,0.04131287391759907,0.10685462538063895
all,Nielsen,per-maze,"State bigrams, K=12",Logistic (L2),pooled,144,1746,6,0.8411812642425026,0.5036774857612739,0.0725203186175311,0.09621196201276062
all,Nielsen,per-maze,"State bigrams, K=12",Logistic (L2),1,144,233,1,0.8384124415677814,0.4235886371808702,0.02380543629422501,0.03938297930857896
all,Nielsen,per-maze,"State bigrams, K=12",Logistic (L2),2,144,265,1,0.7963853765805388,0.5153014476818765,0.012026795562377809,0.05958940982020109
all,Nielsen,per-maze,"State bigrams, K=12",Logistic (L2),3,144,291,1,0.8341124661246613,0.6262872628726287,0.020239645030239697,0.05893238108009847
all,Nielsen,per-maze,"State bigrams, K=12",Logistic (L2),4,144,300,1,0.7452651515151516,0.5443722943722944,0.005670876291811578,0.08387399268965101
all,Nielsen,per-maze,"State bigrams, K=12",Logistic (L2),5,144,328,1,0.8388798701298701,0.4538961038961039,0.020893848967832453,0.1286140367726059
all,Nielsen,per-maze,"State bigrams, K=12",Logistic (L2),6,144,329,1,0.9752321981424148,0.4551083591331269,0.006025845333923416,0.011793554396188542
all,Nielsen,per-maze,"State bigrams, K=12",Random forest,pooled,144,1746,6,0.8058216286740224,0.5274753400558757,0.06260509344004599,0.07780370100153843
all,Nielsen,per-maze,"State bigrams, K=12",Random forest,1,144,233,1,0.8042520676015821,0.5058432218626393,0.026966521809103857,0.1103994412418316
all,Nielsen,per-maze,"State bigrams, K=12",Random forest,2,144,265,1,0.7711998350742166,0.5008704416345978,0.02060112423857904,0.026497906506701013
all,Nielsen,per-maze,"State bigrams, K=12",Random forest,3,144,291,1,0.8203252032520325,0.612330623306233,0.01713748307642611,0.07933967588254714
all,Nielsen,per-maze,"State bigrams, K=12",Random forest,4,144,300,1,0.7381628787878788,0.5662878787878788,0.016017099346939623,0.07589567371685757
all,Nielsen,per-maze,"State bigrams, K=12",Random forest,5,144,328,1,0.807224025974026,0.5012987012987014,0.026648000326297477,0.05496933063231685
all,Nielsen,per-maze,"State bigrams, K=12",Random forest,6,144,329,1,0.8822884416924665,0.47987616099071206,0.11113659697245695,0.012952247868693333
all,Nielsen,per-maze,"Gaze heatmap, 5x5",Logistic (L2),pooled,25,1746,6,0.7147338289951224,0.5008511116566327,0.08360416358459676,0.09575121684310083
all,Nielsen,per-maze,"Gaze heatmap, 5x5",Logistic (L2),1,25,233,1,0.7626078748651564,0.5201366414958648,0.02905153513879462,0.12616178835010078
all,Nielsen,per-maze,"Gaze heatmap, 5x5",Logistic (L2),2,25,265,1,0.6809144218435037,0.5512186182884369,0.024311988406854806,0.055227644561732334
all,Nielsen,per-maze,"Gaze heatmap, 5x5",Logistic (L2),3,25,291,1,0.6388888888888888,0.5044715447154471,0.03649504626048249,0.060747773687268934
all,Nielsen,per-maze,"Gaze heatmap, 5x5",Logistic (L2),4,25,300,1,0.6557765151515151,0.5338203463203464,0.017103973524208123,0.01978989238743883
all,Nielsen,per-maze,"Gaze heatmap, 5x5",Logistic (L2),5,25,328,1,0.6777597402597403,0.4623376623376623,0.03384040022168242,0.07801325485665163
all,Nielsen,per-maze,"Gaze heatmap, 5x5",Logistic (L2),6,25,329,1,0.8657765737874097,0.45175438596491224,0.011453262859749142,0.14621760039608098
all,Nielsen,per-maze,"Gaze heatmap, 5x5",Random forest,pooled,25,1746,6,0.8871433925209318,0.5130012278635261,0.035261895069737835,0.06724020822492034
all,Nielsen,per-maze,"Gaze heatmap, 5x5",Random forest,1,25,233,1,0.8707074793239842,0.4988313556274721,0.023017179490353878,0.07469935984609898
all,Nielsen,per-maze,"Gaze heatmap, 5x5",Random forest,2,25,265,1,0.8728353490929082,0.5349092908191314,0.008905561311172556,0.029746734822189046
all,Nielsen,per-maze,"Gaze heatmap, 5x5",Random forest,3,25,291,1,0.897730352303523,0.5478319783197831,0.0058062395432022405,0.04056072525605065
all,Nielsen,per-maze,"Gaze heatmap, 5x5",Random forest,4,25,300,1,0.832521645021645,0.5846861471861472,0.014527016751315411,0.057965929312683635
all,Nielsen,per-maze,"Gaze heatmap, 5x5",Random forest,5,25,328,1,0.9346590909090908,0.4902597402597403,0.022258709938698495,0.010550934405005857
all,Nielsen,per-maze,"Gaze heatmap, 5x5",Random forest,6,25,329,1,0.9033797729618163,0.43188854489164086,0.014685524284826262,0.06282312919721666
all,Nielsen,per-maze,"Gaze heatmap, 10x10",Logistic (L2),pooled,100,1746,6,0.8238786855050555,0.536133580973027,0.08220974142108878,0.11285286451720847
all,Nielsen,per-maze,"Gaze heatmap, 10x10",Logistic (L2),1,100,233,1,0.8415138439410283,0.5034160373966199,0.03043871945008992,0.10851047157001184
all,Nielsen,per-maze,"Gaze heatmap, 10x10",Logistic (L2),2,100,265,1,0.8149166208539491,0.5297324537291552,0.04386207848669668,0.08070050207437367
all,Nielsen,per-maze,"Gaze heatmap, 10x10",Logistic (L2),3,100,291,1,0.7677845528455285,0.5382113821138211,0.02071207985067049,0.07921005526858134
all,Nielsen,per-maze,"Gaze heatmap, 10x10",Logistic (L2),4,100,300,1,0.7410714285714286,0.5413961038961039,0.02680515483340284,0.09905988243579085
all,Nielsen,per-maze,"Gaze heatmap, 10x10",Logistic (L2),5,100,328,1,0.790340909090909,0.5353896103896103,0.035231987843607426,0.07846254226366291
all,Nielsen,per-maze,"Gaze heatmap, 10x10",Logistic (L2),6,100,329,1,0.9771671826625388,0.5585655314757482,0.004855065457174251,0.22016469190909008
all,Nielsen,per-maze,"Gaze heatmap, 10x10",Random forest,pooled,100,1746,6,0.9437134203066835,0.5216631465108059,0.04311362203869033,0.05791701838334964
all,Nielsen,per-maze,"Gaze heatmap, 10x10",Random forest,1,100,233,1,0.9158351312477526,0.528856526429342,0.02732669716114286,0.07298440594495202
all,Nielsen,per-maze,"Gaze heatmap, 10x10",Random forest,2,100,265,1,0.9244777350192414,0.5195620304196445,0.01983719062265186,0.0843656992139601
all,Nielsen,per-maze,"Gaze heatmap, 10x10",Random forest,3,100,291,1,0.9516260162601626,0.5602981029810298,0.012464519521467429,0.08070319696632955
all,Nielsen,per-maze,"Gaze heatmap, 10x10",Random forest,4,100,300,1,0.8808847402597403,0.5451839826839827,0.01732044574624393,0.01849684353958321
all,Nielsen,per-maze,"Gaze heatmap, 10x10",Random forest,5,100,328,1,0.9800324675324675,0.4935064935064935,0.028120816410315257,0.010682309636824943
all,Nielsen,per-maze,"Gaze heatmap, 10x10",Random forest,6,100,329,1,0.9930340557275541,0.4907120743034056,0.0044499044860676455,0.010029542161850221
all,Nielsen,across-maze,"Codebook occupancy (ms), K=6",Logistic (L2),pooled,6,1746,1,0.6127906961438832,0.5977520902217636,0.0025359634509250386,0.018874653305771545
all,Nielsen,across-maze,"Codebook occupancy (ms), K=6",Random forest,pooled,6,1746,1,0.8911054351030897,0.5832271549817829,0.006456240458072749,0.020994626605408018
all,Nielsen,across-maze,"Codebook occupancy (ms), K=12",Logistic (L2),pooled,12,1746,1,0.6245972242697385,0.6133708379841205,0.004979802672406366,0.011086469279356003
all,Nielsen,across-maze,"Codebook occupancy (ms), K=12",Random forest,pooled,12,1746,1,0.913887272813428,0.6091258976896994,0.003419872399247559,0.01841720048312267
all,Nielsen,across-maze,"Codebook occupancy (binary), K=6",Logistic (L2),pooled,6,1746,1,0.6225181907208895,0.6204589010803867,0.005137086073402159,0.009807326494221436
all,Nielsen,across-maze,"Codebook occupancy (binary), K=6",Random forest,pooled,6,1746,1,0.6265972821852032,0.6128403849798876,0.004023805784975895,0.022387114584690986
all,Nielsen,across-maze,"Codebook occupancy (binary), K=12",Logistic (L2),pooled,12,1746,1,0.633819932923362,0.6272771307625887,0.0056231239234046364,0.008225734910532169
all,Nielsen,across-maze,"Codebook occupancy (binary), K=12",Random forest,pooled,12,1746,1,0.6703701851188846,0.5985260514289324,0.0030318243643887113,0.013245371274760876
all,Nielsen,across-maze,"State bigrams, K=6",Logistic (L2),pooled,36,1746,1,0.6287552913674368,0.6069158962154877,0.007036135735746825,0.019811442466943784
all,Nielsen,across-maze,"State bigrams, K=6",Random forest,pooled,36,1746,1,0.659295826927532,0.6065670871680391,0.004269434301471858,0.017936101979899314
all,Nielsen,across-maze,"State bigrams, K=12",Logistic (L2),pooled,144,1746,1,0.6620797180043384,0.598344407472148,0.004093915483932602,0.012669755060130548
all,Nielsen,across-maze,"State bigrams, K=12",Random forest,pooled,144,1746,1,0.713702469831308,0.6288013604869112,0.007251236872870831,0.019004811672414548
all,Nielsen,across-maze,"Gaze heatmap, 5x5",Logistic (L2),pooled,25,1746,1,0.6372530695196176,0.6209656613946044,0.005448956532922447,0.02863757757546194
all,Nielsen,across-maze,"Gaze heatmap, 5x5",Random forest,pooled,25,1746,1,0.8933582150453847,0.6253685529557946,0.007164347593884045,0.018317117941359304
all,Nielsen,across-maze,"Gaze heatmap, 10x10",Logistic (L2),pooled,100,1746,1,0.6653180480382452,0.6225662342311986,0.007364828929517621,0.02169033621051644
all,Nielsen,across-maze,"Gaze heatmap, 10x10",Random forest,pooled,100,1746,1,0.9036964545205652,0.6363172082640103,0.0034568547726939068,0.024110254914564536
all,Nielsen,across-maze,Maze identity (reference),Logistic (L2),pooled,6,1746,1,0.837423393635617,0.837423393635617,0.007021524241421366,0.02809588524138977
all,Nielsen,across-maze,Maze identity (reference),Random forest,pooled,6,1746,1,0.837423393635617,0.837423393635617,0.007021524241421366,0.02809588524138977
