scope,monkey,space,feature_set,model,maze_a,maze_b,d,n_trials,train_bacc,cv_bacc,train_bacc_std,cv_bacc_std
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,4,5,12,389,0.7089568661971831,0.6336027528809218,0.0098664123133093,0.04863670638002281
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,4,6,12,385,0.7262634569377989,0.6457834928229665,0.007588242328499184,0.0294997674848254
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,5,6,12,422,0.6899611384414943,0.5237662016757643,0.011446655717821054,0.035296886262027385
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),1,1,36,130,nan,0.5246153846153847,nan,nan
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),2,2,36,159,nan,0.46264240506329113,nan,nan
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),3,3,36,167,nan,0.5184595524956971,nan,nan
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),4,4,36,176,nan,0.4829545454545454,nan,nan
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),5,5,36,213,nan,0.5031828601657556,nan,nan
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),6,6,36,209,nan,0.49956043956043966,nan,nan
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),1,2,36,289,0.6274733913884858,0.5274068698597001,0.023916783145530588,0.0738892050693264
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),1,3,36,297,0.6147685398433902,0.4925149700598802,0.00801732395257867,0.02837722650306162
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),1,4,36,306,0.6243662587412587,0.5482954545454546,0.01416090727013051,0.051517704532173754
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),1,5,36,343,0.62026453593355,0.5411339833875045,0.025713086924469962,0.0796108117799116
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),1,6,36,339,0.6320896209054103,0.534688995215311,0.014737132347365643,0.05240511201939314
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),2,3,36,326,0.657439837306519,0.5872217828493955,0.01937400283454759,0.04325393860338357
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),2,4,36,335,0.5967561821040595,0.5211549456832476,0.012981816320685124,0.06462319904254066
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),2,5,36,372,0.6913366994419345,0.635485871202055,0.006856849561823161,0.03981526905359652
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),2,6,36,368,0.6461173302037255,0.5603954139207367,0.012365361857174288,0.046438406996391436
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),3,4,36,343,0.6334972101252041,0.5636908002177463,0.013918933288396959,0.07613576518396187
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),3,5,36,380,0.6366070675550308,0.5693542492479828,0.016555413094929434,0.0755083159404724
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),3,6,36,376,0.6545855657106838,0.5763258172649915,0.01159884864698864,0.0204561177297845
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),4,5,36,389,0.6821149434485703,0.5988849765258216,0.015090708939263528,0.0384216527630503
publication,Faure,deg,"State bigrams, K=6",Logistic (L2),4,6,36,385,0.660623504784689,0.6001794258373205,0.00785186198348509,0.04397585507547145
